organisation_id,subsidiary_id,organisation_size,submission_period,packaging_activity,packaging_type,packaging_class,packaging_material,packaging_material_subtype,from_country,to_country,packaging_material_weight,packaging_material_units,transitional_packaging_units,ram_rag_rating
104220,,L,2025-H1,IM,PB,B1,PL,Flexible,,,3623235,,,
104220,,L,2025-H1,IM,PB,B1,PL,Rigid,,,17830702,,,
104220,,L,2025-H1,IM,PB,B1,ST,,,,19892474,,,
104220,,L,2025-H1,IM,RU,P5,WD,,,,4026287,,,
104220,,L,2025-H1,PF,NH,P2,PC,,,,19348626,,,
104220,,L,2025-H1,PF,NH,P4,PL,,,,20318869,,,
104220,,L,2025-H1,PF,NH,P4,WD,,,,6939360,,,
100271,,L,2025-H1,IM,NH,P1,PC,,,,13391586,,,
100271,,L,2025-H1,IM,NH,P1,PL,,,,9593738,,,
100271,,L,2025-H1,IM,NH,P4,PL,,,,24559811,,,
100271,,L,2025-H1,IM,NH,P4,WD,,,,5559991,,,
100271,,L,2025-H1,IM,RU,P5,WD,,,,4165990,,,
100271,,L,2025-H1,PF,NH,P1,AL,,,,8627072,,,
100271,,L,2025-H1,PF,NH,P1,PL,,,,26479093,,,
100271,,L,2025-H1,PF,NH,P4,PC,,,,1394107,,,
100271,,L,2025-H1,PF,NH,P4,PL,,,,46443503,,,
100271,,L,2025-H1,PF,NH,P4,WD,,,,21711050,,,
100271,,L,2025-H1,PF,RU,P5,WD,,,,714869,,,
100271,,L,2025-H1,SO,NH,P1,PL,,,,44118322,,,
100271,,L,2025-H1,,OW,O2,PC,,EN,,44303313,,,
100271,,L,2025-H1,,OW,O2,PL,,EN,,3135915,,,
100271,,L,2025-H1,,OW,O2,WD,,EN,,10169703,,,
107770,,L,2025-H1,IM,NH,P1,PL,,,,14952605,,,
107770,,L,2025-H1,IM,NH,P2,PC,,,,43366772,,,
107770,,L,2025-H1,IM,NH,P4,OT,Jute,,,32607833,,,
107770,,L,2025-H1,IM,NH,P4,PL,,,,42794553,,,
107770,,L,2025-H1,IM,NH,P4,WD,,,,33372715,,,
107770,,L,2025-H1,IM,RU,P5,WD,,,,20481444,,,
107770,,L,2025-H1,PF,NH,P2,PC,,,,27829712,,,
107770,,L,2025-H1,PF,NH,P2,PL,,,,2360229,,,
107770,,L,2025-H1,PF,NH,P4,PC,,,,42828855,,,
107770,,L,2025-H1,PF,NH,P4,PL,,,,23518035,,,
107770,,L,2025-H1,SO,HDC,,GL,,,,43053984,14406,,
107770,,L,2025-H1,SO,HH,P1,AL,,,,7837126,,,
107770,,L,2025-H1,SO,HH,P1,GL,,,,17710785,,,
107770,,L,2025-H1,SO,HH,P1,OT,Cotton,,,37278276,,,
107770,,L,2025-H1,SO,HH,P1,PC,,,,41805386,,,
107770,,L,2025-H1,SO,HH,P1,PL,Flexible,,,44750811,,,
107770,,L,2025-H1,SO,HH,P1,ST,,,,49147429,,,
107770,,L,2025-H1,SO,HH,P3,PC,,,,34886624,,,
107770,,L,2025-H1,SO,NH,P1,AL,,,,34772141,,,
107770,,L,2025-H1,SO,NH,P1,FC,,,,20998942,,,
107770,,L,2025-H1,SO,NH,P1,PC,,,,12160557,,,
107770,,L,2025-H1,SO,NH,P1,PL,,,,5401482,,,
107770,,L,2025-H1,SO,NH,P1,ST,,,,26880563,,,
107770,,L,2025-H1,SO,NH,P2,PC,,,,17159784,,,
107770,,L,2025-H1,SO,PB,B1,FC,,,,36536612,,,
107770,,L,2025-H1,SO,PB,B1,PL,Flexible,,,32705895,,,
107770,,L,2025-H1,IM,NH,P1,PC,,,,41615915,,,
108242,,L,2025-H1,IM,NH,P4,PC,,,,33615634,,,
108242,,L,2025-H1,IM,NH,P4,PL,,,,38158489,,,
108242,,L,2025-H1,IM,NH,P4,WD,,,,49604820,,,
108242,,L,2025-H1,IM,RU,P5,WD,,,,15848157,,,
108242,,L,2025-H1,PF,NH,P4,PL,,,,22567698,,,
108242,,L,2025-H1,PF,NH,P4,ST,,,,46818153,,,
108242,,L,2025-H1,PF,NH,P4,WD,,,,24325836,,,
108242,,L,2025-H1,PF,RU,P5,WD,,,,43277114,,,
108242,,L,2025-H1,SO,NH,P1,PC,,,,9173988,,,
108242,,L,2025-H1,SO,NH,P1,PL,,,,9941216,,,
108242,,L,2025-H1,SO,NH,P1,ST,,,,13664810,,,
108242,,L,2025-H1,,OW,O2,PC,,EN,,13047903,,,
107133,,L,2025-H1,IM,NH,P4,PL,,,,48314112,,,
107133,,L,2025-H1,IM,NH,P4,ST,,,,30285350,,,
107133,,L,2025-H1,IM,NH,P4,WD,,,,25539538,,,
107133,,L,2025-H1,IM,RU,P5,WD,,,,35710946,,,
107133,,L,2025-H1,PF,NH,P4,PL,,,,24718533,,,
107133,,L,2025-H1,PF,NH,P4,ST,,,,46982136,,,
107133,,L,2025-H1,PF,NH,P4,WD,,,,44806327,,,
107133,,L,2025-H1,PF,RU,P5,WD,,,,24335783,,,
107133,,L,2025-H1,SO,NH,P1,PC,,,,24531079,,,
107133,,L,2025-H1,SO,NH,P1,PL,,,,32640039,,,
107133,,L,2025-H1,SO,NH,P1,ST,,,,26116325,,,
105618,,L,2025-H1,IM,NH,P2,PC,,,,18910421,,,
105618,,L,2025-H1,IM,NH,P4,PC,,,,44514124,,,
105618,,L,2025-H1,IM,NH,P4,PL,,,,42604099,,,
105618,,L,2025-H1,SO,HH,P1,AL,,,,30287447,,,
105618,,L,2025-H1,SO,HH,P1,GL,,,,42875045,,,
105618,,L,2025-H1,SO,HH,P1,PC,,,,5784922,,,
105618,,L,2025-H1,SO,HH,P1,PL,Flexible,,,49682132,,,
105618,,L,2025-H1,SO,HH,P1,PL,Rigid,,,46300111,,,
105618,,L,2025-H1,SO,HH,P1,ST,,,,26711581,,,
105618,,L,2025-H1,SO,NH,P2,PC,,,,36569222,,,
105618,,L,2025-H1,SO,NH,P2,PL,,,,39221202,,,
100992,,L,2025-H1,SO,NH,P2,PC,,,,6651118,,,
100992,,L,2025-H1,SO,NH,P2,PL,,,,15488869,,,
100992,,L,2025-H1,SO,PB,B1,PL,Flexible,,,37948129,,,R
100992,,L,2025-H1,,OW,O2,PC,,EN,,26683471,,,
100992,,L,2025-H1,,OW,O2,PL,,EN,,15809841,,,
100992,,L,2025-H1,,OW,O2,WD,,EN,,40449276,,,
100992,,L,2025-H1,IM,NH,P1,PC,,,,41822759,,,
100992,,L,2025-H1,IM,NH,P1,PL,,,,45365270,,,
100992,,L,2025-H1,IM,NH,P2,PC,,,,41947526,,,
100992,,L,2025-H1,IM,NH,P4,PC,,,,3300098,,,
100992,,L,2025-H1,IM,NH,P4,PL,,,,1780538,,,
100992,,L,2025-H1,IM,NH,P4,WD,,,,11292684,,,
100992,,L,2025-H1,IM,RU,P5,WD,,,,19557685,,,
100992,,L,2025-H1,PF,NH,P1,PC,,,,7794860,,,
100992,,L,2025-H1,PF,NH,P1,PL,,,,30664012,,,
100992,,L,2025-H1,PF,NH,P2,PC,,,,9981924,,,
100992,,L,2025-H1,PF,NH,P4,PC,,,,17821673,,,
100992,,L,2025-H1,PF,NH,P4,PL,,,,31071205,,,
100992,,L,2025-H1,SO,HH,P1,PC,,,,26376147,,,R
100992,,L,2025-H1,SO,HH,P1,PC,,,,24716484,,,G
100992,,L,2025-H1,SO,HH,P1,PL,Flexible,,,5731752,,,R
100992,,L,2025-H1,SO,HH,P1,PL,Rigid,,,37904300,,,A
100992,,L,2025-H1,SO,NH,P1,PC,,,,25326393,,,
100992,,L,2025-H1,SO,NH,P1,PL,,,,21069947,,,
102179,,L,2025-H1,IM,NH,P4,PC,,,,37082170,,,
102179,,L,2025-H1,IM,NH,P4,PL,,,,24843579,,,
102179,,L,2025-H1,IM,NH,P4,WD,,,,7788302,,,
102179,,L,2025-H1,IM,RU,P5,WD,,,,31352970,,,
102179,,L,2025-H1,PF,NH,P2,PC,,,,14587857,,,
102179,,L,2025-H1,PF,NH,P4,PL,,,,18995060,,,
102179,,L,2025-H1,,OW,O2,PC,,EN,,18335306,,,
102179,,L,2025-H1,,OW,O2,PL,,EN,,4284000,,,
106681,,L,2025-H1,IM,HH,P1,PC,,,,35781742,,,
106681,,L,2025-H1,IM,HH,P1,PL,Flexible,,,22921909,,,
106681,,L,2025-H1,IM,HH,P1,PL,Rigid,,,437759,,,
106681,,L,2025-H1,IM,NH,P1,PC,,,,49333401,,,
106681,,L,2025-H1,IM,NH,P1,PL,,,,42330989,,,
106681,,L,2025-H1,IM,NH,P2,PC,,,,41778746,,,
106681,,L,2025-H1,IM,NH,P4,PL,,,,44103238,,,
106681,,L,2025-H1,IM,NH,P4,WD,,,,46828512,,,
106681,,L,2025-H1,IM,RU,P5,WD,,,,11432182,,,
106681,,L,2025-H1,PF,NH,P1,PL,,,,29802099,,,
106681,,L,2025-H1,PF,NH,P2,PC,,,,2895204,,,
106681,,L,2025-H1,PF,NH,P2,PL,,,,5921509,,,
106681,,L,2025-H1,SO,HH,P1,PC,,,,9327172,,,
106681,,L,2025-H1,SO,HH,P1,PL,Flexible,,,1852770,,,
106681,,L,2025-H1,SO,HH,P1,PL,Rigid,,,24368405,,,
106681,,L,2025-H1,SO,NH,P1,PC,,,,9141587,,,
106681,,L,2025-H1,SO,NH,P1,PL,,,,10217939,,,
106681,,L,2025-H1,SO,NH,P2,PC,,,,2177371,,,
106681,,L,2025-H1,SO,NH,P2,PL,,,,7346540,,,
102563,,L,2025-H1,IM,NH,P4,PC,,,,38188288,,,
102563,,L,2025-H1,IM,NH,P4,PL,,,,14673118,,,
102563,,L,2025-H1,IM,NH,P4,ST,,,,42576176,,,
102563,,L,2025-H1,IM,NH,P4,WD,,,,13652510,,,
102563,,L,2025-H1,IM,RU,P5,WD,,,,33518430,,,
102563,,L,2025-H1,PF,NH,P4,PL,,,,21125642,,,
102563,,L,2025-H1,PF,NH,P4,WD,,,,48171160,,,
102563,,L,2025-H1,PF,RU,P5,WD,,,,27680488,,,
102563,,L,2025-H1,SO,NH,P1,PC,,,,46897735,,,
102563,,L,2025-H1,SO,NH,P1,PL,,,,33565743,,,
102563,,L,2025-H1,,OW,O2,PC,,WS,,29183028,,,
102563,,L,2025-H1,,OW,O2,ST,,WS,,44762215,,,
102563,,L,2025-H1,,OW,O2,PL,,WS,,13660482,,,
102563,,L,2025-H1,,OW,O2,WD,,WS,,567501,,,
107890,,L,2025-H1,IM,NH,P1,PC,,,,19811,,,
107890,,L,2025-H1,IM,NH,P4,PC,,,,14186996,,,
107890,,L,2025-H1,IM,NH,P4,PL,,,,45412743,,,
107890,,L,2025-H1,IM,NH,P4,WD,,,,46343407,,,
107890,,L,2025-H1,IM,RU,P5,WD,,,,13406219,,,
107890,,L,2025-H1,PF,NH,P1,PC,,,,23379002,,,
107890,,L,2025-H1,PF,NH,P1,PL,,,,30743367,,,
107890,,L,2025-H1,PF,NH,P2,PC,,,,1866587,,,
107890,,L,2025-H1,PF,NH,P4,PC,,,,20091138,,,
107890,,L,2025-H1,PF,NH,P4,PL,,,,16840012,,,
107890,,L,2025-H1,SE,HH,P1,PL,Rigid,,,18607110,,,R
107890,,L,2025-H1,SE,HH,P1,PL,Rigid,,,33072688,,,G
107890,,L,2025-H1,SE,NH,P1,PL,,,,33354498,,,
107890,,L,2025-H1,,OW,O2,PC,,EN,,23532239,,,
108367,,L,2025-H1,SO,HH,P1,AL,,,,17526894,,,R
108367,,L,2025-H1,SO,HH,P1,AL,,,,15414076,,,R-M
108367,,L,2025-H1,SO,HH,P1,PC,,,,47006775,,,G
108367,,L,2025-H1,SO,HH,P1,PL,Rigid,,,16457241,,,G
108367,,L,2025-H1,SO,NH,P2,PL,,,,21891597,,,
108367,,L,2025-H1,SO,NH,P4,PC,,,,42805423,,,
108367,,L,2025-H1,SO,NH,P4,PL,,,,9640609,,,
108367,,L,2025-H1,SO,NH,P4,WD,,,,16248379,,,
108367,,L,2025-H1,SO,RU,P5,WD,,,,25520329,,,
115859,,L,2025-H1,IM,NH,P4,PC,,,,30798934,,,
115859,,L,2025-H1,IM,NH,P4,PL,,,,39965951,,,
115859,,L,2025-H1,IM,NH,P4,WD,,,,10856787,,,
115859,,L,2025-H1,IM,RU,P5,WD,,,,35474748,,,
115859,,L,2025-H1,PF,NH,P2,PC,,,,10864025,,,
115859,,L,2025-H1,PF,NH,P2,PL,,,,28227994,,,
115859,,L,2025-H1,PF,NH,P4,WD,,,,5167300,,,
115859,,L,2025-H1,PF,RU,P5,WD,,,,44629456,,,
115859,,L,2025-H1,SO,HH,P1,AL,,,,27968168,,,
102093,,L,2025-H1,PF,NH,P4,WD,,,,14798234,,,
102093,,L,2025-H1,PF,PB,B1,AL,,,,1947708,,,
102093,,L,2025-H1,PF,PB,B1,PC,,,,26829221,,,
102093,,L,2025-H1,PF,PB,B1,PL,Flexible,,,3693849,,,
102093,,L,2025-H1,PF,RU,P5,WD,,,,14572172,,,
102093,,L,2025-H1,SO,HH,P1,PC,,,,41260476,,,
102093,,L,2025-H1,SO,PB,B1,PC,,,,47988177,,,
105156,,L,2025-H1,IM,NH,P1,ST,,,,33432783,,,
105156,,L,2025-H1,IM,NH,P4,PL,,,,39545084,,,
105156,,L,2025-H1,IM,NH,P4,WD,,,,44767227,,,
105156,,L,2025-H1,IM,RU,P5,WD,,,,26930811,,,
105156,,L,2025-H1,PF,NH,P4,PL,,,,16016828,,,
105156,,L,2025-H1,PF,NH,P4,WD,,,,24798730,,,
105156,,L,2025-H1,PF,RU,P5,WD,,,,21391802,,,
105156,,L,2025-H1,SO,NH,P1,PC,,,,24366947,,,
105156,,L,2025-H1,SO,NH,P1,PL,,,,24365091,,,
105156,,L,2025-H1,SO,NH,P1,WD,,,,12237466,,,
105156,,L,2025-H1,,OW,O2,PC,,EN,,16160022,,,
105156,,L,2025-H1,,OW,O2,ST,,EN,,10729102,,,
105156,,L,2025-H1,,OW,O2,PL,,EN,,30078050,,,
105156,,L,2025-H1,,OW,O2,WD,,EN,,27691828,,,
103868,,L,2025-H1,IM,NH,P1,PL,,,,4816622,,,
103868,,L,2025-H1,IM,NH,P2,PC,,,,7344182,,,
103868,,L,2025-H1,IM,NH,P4,PL,,,,49645580,,,
103868,,L,2025-H1,IM,NH,P4,ST,,,,33476979,,,
103868,,L,2025-H1,IM,NH,P4,WD,,,,49696594,,,
103868,,L,2025-H1,IM,RU,P5,WD,,,,44760694,,,
103868,,L,2025-H1,PF,NH,P2,AL,,,,32104547,,,
103868,,L,2025-H1,PF,NH,P4,PL,,,,47489917,,,
103868,,L,2025-H1,PF,NH,P4,ST,,,,30853364,,,
103868,,L,2025-H1,PF,NH,P4,WD,,,,29363569,,,
103868,,L,2025-H1,PF,RU,P5,WD,,,,16475526,,,
103868,,L,2025-H1,SO,NH,P1,AL,,,,49335539,,,
103868,,L,2025-H1,SO,NH,P1,PC,,,,5731374,,,
103868,,L,2025-H1,SO,NH,P1,PL,,,,45651623,,,
103868,,L,2025-H1,SO,NH,P1,ST,,,,5186367,,,
103868,,L,2025-H1,SO,NH,P1,WD,,,,18674411,,,
103868,,L,2025-H1,SO,NH,P2,PC,,,,49506429,,,
103868,,L,2025-H1,SO,RU,P1,WD,,,,34788753,,,
103868,,L,2025-H1,,OW,O2,PC,,EN,,13348135,,,
103868,,L,2025-H1,,OW,O2,PL,,EN,,49984283,,,
103868,,L,2025-H1,,OW,O2,WD,,EN,,40968467,,,
104601,,L,2025-H1,IM,HH,P1,AL,,,,346412,,,
104601,,L,2025-H1,IM,HH,P1,GL,,,,18612159,,,
104601,,L,2025-H1,IM,HH,P1,PC,,,,218263,,,
104601,,L,2025-H1,IM,HH,P1,PL,Flexible,,,1559713,,,
104601,,L,2025-H1,IM,HH,P1,PL,Rigid,,,40944467,,,
104601,,L,2025-H1,IM,NH,P2,PC,,,,26937726,,,
104601,,L,2025-H1,IM,NH,P2,PL,,,,39813499,,,
104601,,L,2025-H1,IM,NH,P4,WD,,,,9468156,,,
104601,,L,2025-H1,IM,RU,P5,WD,,,,34264234,,,
104601,,L,2025-H1,PF,HH,P1,AL,,,,6878897,,,
104601,,L,2025-H1,PF,HH,P1,GL,,,,36091867,,,
104601,,L,2025-H1,PF,HH,P1,PC,,,,9744358,,,
104601,,L,2025-H1,PF,HH,P1,PL,Flexible,,,40911125,,,
104601,,L,2025-H1,PF,HH,P1,PL,Rigid,,,13704137,,,
104601,,L,2025-H1,PF,NH,P1,PC,,,,23200975,,,
104601,,L,2025-H1,PF,NH,P4,PC,,,,44407580,,,
104601,,L,2025-H1,PF,NH,P4,PL,,,,13774711,,,
104601,,L,2025-H1,PF,NH,P4,WD,,,,46337663,,,
104601,,L,2025-H1,PF,RU,P1,PC,,,,48338378,,,
104601,,L,2025-H1,PF,RU,P5,WD,,,,45994884,,,
104601,,L,2025-H1,SO,HH,P1,AL,,,,36841499,,,
104601,,L,2025-H1,SO,HH,P1,GL,,,,2126537,,,
104601,,L,2025-H1,SO,HH,P1,PC,,,,38040449,,,
104601,,L,2025-H1,SO,HH,P1,PL,Flexible,,,45917271,,,
104601,,L,2025-H1,SO,HH,P1,PL,Rigid,,,23880859,,,
104601,,L,2025-H1,SO,NH,P1,AL,,,,37401424,,,
104601,,L,2025-H1,SO,NH,P1,GL,,,,3549302,,,
104601,,L,2025-H1,SO,NH,P1,PC,,,,15331816,,,
104601,,L,2025-H1,SO,NH,P1,PL,,,,40886937,,,
104601,,L,2025-H1,SO,NH,P2,PC,,,,15866958,,,
104601,,L,2025-H1,SO,NH,P2,PL,,,,32875106,,,
104601,,L,2025-H1,SO,NH,P4,PL,,,,11337805,,,
104601,,L,2025-H1,SO,NH,P4,WD,,,,2972377,,,
104601,,L,2025-H1,SO,RU,P5,PL,,,,12765424,,,
104601,,L,2025-H1,SO,RU,P5,WD,,,,16758009,,,
102500,109392,L,2025-H1,IM,HH,P1,PC,,,,31139378,,,
102500,109392,L,2025-H1,IM,HH,P1,PL,Flexible,,,36075779,,,
102500,109392,L,2025-H1,IM,HH,P1,ST,,,,887981,,,
102500,109392,L,2025-H1,IM,NH,P1,PC,,,,3646477,,,
102500,109392,L,2025-H1,IM,NH,P1,PL,,,,19936318,,,
102500,109392,L,2025-H1,IM,NH,P2,PC,,,,39233837,,,
102500,109392,L,2025-H1,IM,NH,P2,PL,,,,3327559,,,
102500,109392,L,2025-H1,IM,NH,P4,PC,,,,26491572,,,
102500,109392,L,2025-H1,IM,NH,P4,PL,,,,30610692,,,
102500,109392,L,2025-H1,IM,NH,P4,WD,,,,27623372,,,
102500,109392,L,2025-H1,IM,RU,P5,WD,,,,37382729,,,
102500,109392,L,2025-H1,PF,NH,P4,PC,,,,45653526,,,
102500,109392,L,2025-H1,PF,NH,P4,PL,,,,19124564,,,
102500,109392,L,2025-H1,SE,HH,P1,PL,Rigid,,,6589989,,,
102500,109392,L,2025-H1,SE,NH,P1,PL,,,,29964261,,,
102643,,L,2025-H1,PF,HH,P1,PC,,,,38467914,,,
102643,,L,2025-H1,PF,HH,P1,PL,Flexible,,,49841467,,,
102643,,L,2025-H1,PF,HH,P1,PL,Rigid,,,16212371,,,
102643,,L,2025-H1,PF,HH,P3,PL,Flexible,,,49474079,,,
102643,,L,2025-H1,PF,PB,B1,PC,,,,3977063,,,
102643,,L,2025-H1,PF,PB,B1,PL,Flexible,,,33642860,,,
102643,,L,2025-H1,PF,PB,B1,PL,Rigid,,,30944342,,,
102643,,L,2025-H1,SO,HH,P1,PC,,,,24858356,,,
102643,,L,2025-H1,SO,HH,P1,PL,Flexible,,,1621275,,,
102643,,L,2025-H1,SO,HH,P3,PL,Flexible,,,49669002,,,
102643,,L,2025-H1,SO,PB,B1,FC,,,,14960608,,,
102643,,L,2025-H1,SO,PB,B1,PC,,,,13930446,,,
102643,,L,2025-H1,SO,PB,B1,PL,Flexible,,,30037952,,,
102643,,L,2025-H1,,OW,O2,PC,,EN,,24395722,,,
102643,,L,2025-H1,,OW,O2,PL,,EN,,2102227,,,
103128,,L,2025-H1,SO,HH,P1,AL,,,,14794197,,,G
103128,,L,2025-H1,SO,HH,P1,FC,,,,25737006,,,R
103128,,L,2025-H1,SO,HH,P1,GL,,,,43318695,,,R
103128,,L,2025-H1,SO,HH,P1,GL,,,,5420687,,,G
103128,,L,2025-H1,SO,HH,P1,OT,Cotton,,,35951485,,,R
103128,,L,2025-H1,SO,HH,P1,OT,Silica,,,27853066,,,R
103128,,L,2025-H1,SO,HH,P1,PC,,,,39738282,,,R
103128,,L,2025-H1,SO,HH,P1,PL,Flexible,,,1068,,,R
103128,,L,2025-H1,SO,HH,P1,PL,Rigid,,,4052079,,,R
103128,,L,2025-H1,SO,HH,P1,ST,,,,14684206,,,R
103128,,L,2025-H1,SO,HH,P3,PC,,,,36232852,,,R
103128,,L,2025-H1,SO,NH,P2,OT,Potato Starch,,,36032137,,,
103128,,L,2025-H1,SO,NH,P2,PC,,,,37769911,,,
103128,,L,2025-H1,SO,NH,P2,PL,,,,21854059,,,
103128,,L,2025-H1,SO,PB,B1,PL,Flexible,,,15384684,,,R
103128,,L,2025-H1,IM,NH,P4,PC,,,,9765818,,,
103128,,L,2025-H1,IM,NH,P4,PL,,,,40993516,,,
103128,,L,2025-H1,IM,NH,P4,WD,,,,12079304,,,
103128,,L,2025-H1,IM,RU,P5,WD,,,,49216721,,,
103128,,L,2025-H1,SO,HDC,,AL,,,,29438129,98508,,
103128,,L,2025-H1,SO,HH,P1,AL,,,,22580739,,,R
104267,,L,2025-H1,IM,NH,P1,PC,,,,46451910,,,
104267,,L,2025-H1,IM,NH,P1,PL,,,,9771639,,,
104267,,L,2025-H1,IM,NH,P1,ST,,,,19651993,,,
104267,,L,2025-H1,IM,NH,P2,PC,,,,11910275,,,
104267,,L,2025-H1,IM,NH,P4,PC,,,,41102314,,,
104267,,L,2025-H1,IM,NH,P4,PL,,,,24338156,,,
104267,,L,2025-H1,IM,NH,P4,WD,,,,40928141,,,
104267,,L,2025-H1,IM,RU,P5,WD,,,,29524885,,,
104267,,L,2025-H1,PF,NH,P4,PC,,,,18409102,,,
104267,,L,2025-H1,PF,NH,P4,PL,,,,49444231,,,
104267,,L,2025-H1,SO,HH,P1,PC,,,,21789630,,,
104267,,L,2025-H1,SO,HH,P1,PL,Rigid,,,24593084,,,
104267,,L,2025-H1,SO,NH,P1,PC,,,,30406058,,,
104267,,L,2025-H1,SO,NH,P1,PL,,,,32308674,,,
104267,,L,2025-H1,SO,NH,P1,ST,,,,49542994,,,
104267,,L,2025-H1,SO,NH,P2,PC,,,,46717671,,,
104267,,L,2025-H1,SO,RU,P1,PL,,,,16105727,,,
104267,,L,2025-H1,SO,RU,P1,ST,,,,44061978,,,
104267,,L,2025-H1,,OW,O2,PC,,EN,,42687675,,,
104267,,L,2025-H1,,OW,O2,ST,,EN,,39150129,,,
104267,,L,2025-H1,,OW,O2,PL,,EN,,48001223,,,
104267,,L,2025-H1,,OW,O2,WD,,EN,,20156461,,,
101383,,L,2025-H1,PF,HH,P3,PC,,,,441455,,,G
101383,,L,2025-H1,PF,HH,P3,PL,Flexible,,,13425443,,,R
101383,,L,2025-H1,PF,NH,P2,PC,,,,35229689,,,
101383,,L,2025-H1,SO,HH,P1,PC,,,,49741671,,,R
101383,,L,2025-H1,SO,HH,P1,PC,,,,20742789,,,A
101383,,L,2025-H1,SO,HH,P1,PC,,,,36317967,,,G
101383,,L,2025-H1,SO,HH,P1,PL,Flexible,,,45856421,,,R
101383,,L,2025-H1,SO,HH,P1,PL,Flexible,,,13174942,,,A
101383,,L,2025-H1,SO,HH,P1,PL,Rigid,,,36424814,,,R
101383,,L,2025-H1,SO,HH,P1,PL,Rigid,,,21383696,,,A
101383,,L,2025-H1,SO,NH,P2,PC,,,,47333491,,,
101383,,L,2025-H1,SO,NH,P2,PL,,,,35332147,,,
101383,,L,2025-H1,,OW,O2,PC,,EN,,11101566,,,
101383,,L,2025-H1,,OW,O2,PL,,EN,,22886031,,,
100531,,L,2025-H1,IM,NH,P2,PC,,,,1815460,,,
100531,,L,2025-H1,PF,NH,P2,PC,,,,43293417,,,
100531,,L,2025-H1,PF,NH,P2,PL,,,,36501387,,,
100531,,L,2025-H1,PF,NH,P4,PC,,,,37028122,,,
100531,,L,2025-H1,PF,NH,P4,PL,,,,8242818,,,
100531,,L,2025-H1,PF,NH,P4,WD,,,,5015616,,,
100531,,L,2025-H1,SE,HH,P3,OT,Glue,,,34893664,,,
100531,,L,2025-H1,SE,HH,P3,PL,Flexible,,,16477110,,,
100531,,L,2025-H1,SE,NH,P4,OT,Glue,,,37430946,,,
100531,,L,2025-H1,SE,NH,P4,PL,,,,40357161,,,
100043,,L,2025-H1,IM,NH,P1,PL,,,,19805775,,,
100043,,L,2025-H1,IM,NH,P1,ST,,,,32983662,,,
100043,,L,2025-H1,IM,NH,P2,PC,,,,8869915,,,
100043,,L,2025-H1,IM,NH,P4,PL,,,,4135871,,,
100043,,L,2025-H1,IM,NH,P4,WD,,,,17925548,,,
100043,,L,2025-H1,IM,RU,P5,WD,,,,36767080,,,
100043,,L,2025-H1,PF,HH,P1,PC,,,,33378153,,,
100043,,L,2025-H1,PF,HH,P1,PL,Rigid,,,30128815,,,
100043,,L,2025-H1,PF,NH,P1,PL,,,,23176342,,,
100043,,L,2025-H1,PF,NH,P1,ST,,,,46079414,,,
100043,,L,2025-H1,PF,NH,P4,PL,,,,39946386,,,
100043,,L,2025-H1,PF,NH,P4,WD,,,,33299583,,,
100043,,L,2025-H1,PF,RU,P5,WD,,,,18290027,,,
100043,,L,2025-H1,SO,HH,P1,PC,,,,23845830,,,
100043,,L,2025-H1,SO,HH,P1,PL,Rigid,,,13434811,,,
100043,,L,2025-H1,SO,HH,P1,ST,,,,20824129,,,
100043,,L,2025-H1,SO,NH,P1,PL,,,,12044193,,,
100043,,L,2025-H1,SO,NH,P1,ST,,,,38961454,,,
100043,,L,2025-H1,SO,NH,P2,PC,,,,26827550,,,
100043,,L,2025-H1,SO,NH,P2,PL,,,,49918749,,,
100043,,L,2025-H1,SO,RU,P1,ST,,,,16201844,,,
100043,,L,2025-H1,,OW,O2,PC,,EN,,38508825,,,
100043,,L,2025-H1,,OW,O2,ST,,EN,,38263929,,,
100043,,L,2025-H1,,OW,O2,PL,,EN,,2168247,,,
100043,,L,2025-H1,,OW,O2,PL,,EN,WS,2168247,,,
100939,,L,2025-H1,PF,NH,P4,PL,,,,19192583,,,
100939,,L,2025-H1,SO,HH,P1,PL,Rigid,,,3325196,,,R
100939,,L,2025-H1,SO,HH,P1,PL,Rigid,,,3416087,,,A
100939,,L,2025-H1,SO,HH,P1,PL,Rigid,,,13106059,,,G
100939,,L,2025-H1,SO,HH,P1,ST,,,,129895,,,A
100939,,L,2025-H1,SO,HH,P1,ST,,,,20328731,,,G
100939,,L,2025-H1,SO,NH,P1,PL,,,,44822389,,,
100939,,L,2025-H1,SO,NH,P1,ST,,,,14480289,,,
100939,,L,2025-H1,SO,NH,P2,PC,,,,38245514,,,
107892,,L,2025-H1,IM,NH,P1,PC,,,,6118137,,,
107892,,L,2025-H1,IM,NH,P1,PL,,,,3487694,,,
107892,,L,2025-H1,IM,NH,P2,PC,,,,8599509,,,
107892,,L,2025-H1,IM,NH,P2,PL,,,,2699416,,,
107892,,L,2025-H1,SO,HH,P1,PC,,,,37698124,,,
107892,,L,2025-H1,SO,HH,P1,PL,Flexible,,,16569162,,,
107892,,L,2025-H1,SO,HH,P3,PC,,,,46896000,,,
107892,,L,2025-H1,SO,HH,P3,PL,Flexible,,,13549702,,,
107892,,L,2025-H1,,OW,O2,PC,,EN,,24964636,,,
107892,,L,2025-H1,,OW,O2,PL,,EN,,12947373,,,
101695,,L,2025-H1,IM,NH,P4,WD,,,,41083009,,,
101695,,L,2025-H1,PF,NH,P1,PL,,,,9582853,,,
